0.01	0.7183333039283752
0.04	0.7566666603088379
0.06999999999999999	0.82833331823349
0.09999999999999999	0.875
0.13	0.7699999809265137
0.16	0.8733333349227905
0.19	0.7583333253860474
0.22	0.7983333468437195
0.25	0.8333333134651184
0.28	0.7933333516120911
0.31	0.8866666555404663
0.33999999999999997	0.8066666722297668
0.37	0.7200000286102295
0.4	0.79666668176651
0.43	0.8483333587646484
0.45999999999999996	0.8916666507720947
0.49	0.8266666531562805
0.52	0.7666666507720947
0.55	0.8050000071525574
0.58	0.8366666436195374
0.61	0.7983333468437195
0.64	0.7716666460037231
0.6699999999999999	0.7283333539962769
0.7	0.7433333396911621
0.73	0.7283333539962769
0.76	0.5149999856948853
0.79	0.8349999785423279
0.82	0.878333330154419
0.85	0.8533333539962769
0.88	0.7149999737739563
0.9099999999999999	0.8700000047683716
0.94	0.7716666460037231
0.97	0.7850000262260437
1.0	0.7716666460037231
1.03	0.7799999713897705
1.06	0.800000011920929
1.09	0.7850000262260437
1.1199999999999999	0.7833333611488342
1.15	0.778333306312561
1.18	0.7766666412353516
1.21	0.75
1.24	0.7683333158493042
1.27	0.7699999809265137
1.3	0.8083333373069763
1.3299999999999998	0.7699999809265137
1.3599999999999999	0.7166666388511658
1.39	0.7733333110809326
1.42	0.7416666746139526
1.45	0.7733333110809326
1.48	0.653333306312561
1.51	0.7983333468437195
1.54	0.6566666960716248
1.57	0.4933333396911621
1.5999999999999999	0.7566666603088379
1.63	0.5066666603088379
1.66	0.7699999809265137
1.69	0.7666666507720947
1.72	0.5216666460037231
1.75	0.7616666555404663
1.78	0.5849999785423279
1.8099999999999998	0.7149999737739563
1.8399999999999999	0.7366666793823242
1.8699999999999999	0.5299999713897705
1.9	0.5049999952316284
1.93	0.5233333110809326
1.96	0.7099999785423279
1.99	0.4933333396911621
2.0199999999999996	0.5066666603088379
2.05	0.4933333396911621
2.0799999999999996	0.4933333396911621
2.11	0.4933333396911621
2.1399999999999997	0.4933333396911621
2.17	0.6850000023841858
2.1999999999999997	0.4933333396911621
2.2299999999999995	0.4933333396911621
2.26	0.4933333396911621
2.2899999999999996	0.4933333396911621
2.32	0.4933333396911621
2.3499999999999996	0.4933333396911621
2.38	0.4933333396911621
2.4099999999999997	0.4933333396911621
2.4399999999999995	0.4933333396911621
2.4699999999999998	0.5550000071525574
2.4999999999999996	0.4933333396911621
2.53	0.621666669845581
2.5599999999999996	0.4933333396911621
2.59	0.4933333396911621
2.6199999999999997	0.4933333396911621
2.6499999999999995	0.4933333396911621
2.6799999999999997	0.4933333396911621
2.7099999999999995	0.4933333396911621
2.7399999999999998	0.4933333396911621
2.7699999999999996	0.4933333396911621
2.8	0.4933333396911621
2.8299999999999996	0.4933333396911621
2.86	0.4933333396911621
2.8899999999999997	0.5066666603088379
2.9199999999999995	0.4933333396911621
2.9499999999999997	0.4933333396911621
2.9799999999999995	0.4933333396911621
3.01	0.4933333396911621
3.0399999999999996	0.4933333396911621
3.07	0.5066666603088379
3.0999999999999996	0.4933333396911621
3.13	0.4933333396911621
3.1599999999999997	0.5066666603088379
3.1899999999999995	0.5066666603088379
3.2199999999999998	0.4933333396911621
3.2499999999999996	0.4933333396911621
3.28	0.4933333396911621
3.3099999999999996	0.5066666603088379
3.34	0.4933333396911621
3.3699999999999997	0.4933333396911621
3.3999999999999995	0.5066666603088379
3.4299999999999997	0.5066666603088379
3.4599999999999995	0.5066666603088379
3.4899999999999998	0.4933333396911621
3.5199999999999996	0.4933333396911621
